,3,11,9
,3,11,9
0,0.42013305194640077,0.5792416198651107,0.5164298806535266
1,0.4201223956621546,0.5792404276070132,0.5164292089907669
2,0.42012140097596085,0.5792402061778734,0.5164287221256898
3,0.4201211207541068,0.5792400799310129,0.5164284594294409
4,0.42012102374375654,0.5792400222691514,0.5164283400953003
5,0.4201209922162643,0.5792399996154218,0.5164282895832859
6,0.4201209870930022,0.5792399927287966,0.5164282694890892
7,0.42012099304089234,0.5792399926803993,0.5164282625121669
8,0.4201210036874064,0.5792399955641441,0.5164282611500445
9,0.42012101633538257,0.5792399997008153,0.5164282621859148
10,0.42012102983684996,0.5792400043723228,0.516428264245233
11,0.4201210437023756,0.5792400092720569,0.5164282667412606
12,0.42012105772316977,0.5792400142691759,0.5164282694236175
13,0.42012107181016695,0.5792400193078565,0.5164282721854837
14,0.42012108592536274,0.5792400243642618,0.516428274981265
15,0.42012110005254144,0.5792400294282398,0.516428277791522
16,0.42012111418478776,0.579240034495445,0.5164282806079602
17,0.4201211283191424,0.579240039564036,0.5164282834270277
18,0.4201211424543553,0.5792400446332164,0.5164282862472198
19,0.420121156589883,0.5792400497026554,0.5164282890678902
20,0.4201211707254925,0.5792400547722086,0.5164282918887659
21,0.4201211848610949,0.5792400598418078,0.5164282947097238
22,0.4201211989966472,0.5792400649114363,0.5164282975307163
23,0.4201212131321191,0.5792400699810778,0.5164283003517297
24,0.42012122726751877,0.5792400750507272,0.5164283031727446
25,0.42012124140284085,0.5792400801203906,0.5164283059937648
26,0.42012125553807417,0.5792400851900527,0.5164283088147849
27,0.42012126967322355,0.5792400902597167,0.5164283116358038
28,0.42012128380828667,0.5792400953293868,0.5164283144568219
29,0.42012129794327113,0.5792401003990651,0.5164283172778429
30,0.4201213120781712,0.579240105468745,0.5164283200988701
31,0.4201213262129853,0.5792401105384388,0.5164283229198943
32,0.42012134034771986,0.5792401156081337,0.5164283257409119
33,0.42012135448236865,0.5792401206778302,0.516428328561928
34,0.4201213686169262,0.5792401257475377,0.5164283313829539
35,0.4201213827514055,0.5792401308172438,0.5164283342039732
36,0.4201213968858046,0.579240135886962,0.5164283370249924
37,0.4201214110201236,0.5792401409566746,0.516428339846012
38,0.42012142515435236,0.5792401460263958,0.5164283426670333
39,0.42012143928849555,0.5792401510961255,0.5164283454880578
40,0.42012145342255847,0.5792401561658557,0.5164283483090784
41,0.4201214675565343,0.5792401612355973,0.5164283511300993
42,0.42012977935321266,0.5792295453164704,0.5164280868602379
43,0.4201393190399669,0.579220950891179,0.5164246282692766
44,0.4201400234871499,0.5792205783158281,0.5164241085577326
45,0.4201401222725614,0.5792205487611229,0.5164240116276748
46,0.42014013888335616,0.5792205585868864,0.5164239653725898
47,0.4201401435620974,0.5792205728492569,0.5164239244184147
48,0.4201401461965387,0.5792205874238334,0.5164238836188406
49,0.42014014835763974,0.5792206019261684,0.5164238426105532
50,0.4201401503687793,0.5792206163708704,0.5164238014771931
51,0.42014015232265217,0.5792206307875066,0.5164237602856837
52,0.4201401542529345,0.5792206451917843,0.516423719068722
