,3,11,9
,3,11,9
0,0.5798605860743024,0.42075739175632076,0.4835700962724025
1,0.579864213049557,0.42075769761082926,0.4835703074056363
2,0.5798645432800497,0.42075775260618536,0.48357045926054504
3,0.5798646296429392,0.4207577821617992,0.48357054002441135
4,0.5798646534564833,0.4207577936005604,0.48357057561958217
5,0.5798646549116583,0.42075779582235673,0.4835705895661382
6,0.5798646473511325,0.42075779389677437,0.48357059394887114
7,0.5798646360103608,0.42075779017294684,0.4835705942078954
8,0.5798646230652718,0.4207577856781166,0.48357059270185426
9,0.5798646094368262,0.4207577808538357,0.4835705904419913
10,0.579864595517006,0.42075777588892377,0.48357058786040397
11,0.5798645814729325,0.4207577708639979,0.4835705851415356
12,0.5798645673758946,0.4207577658134622,0.4835705823640928
13,0.5798645532563073,0.42075776075199667,0.4835705795616579
14,0.5798645391271472,0.4207577556858645,0.48357057674856013
15,0.5798645249939502,0.42075775061773873,0.4835705739309134
16,0.5798645108590795,0.420757745548759,0.48357057111132556
17,0.5798644967235423,0.42075774047941233,0.48357056829090966
18,0.5798644825877695,0.4207577354099059,0.48357056547014104
19,0.5798644684519437,0.42075773034032865,0.4835705626492217
20,0.5798644543161435,0.42075772527071825,0.4835705598282386
21,0.5798644401804023,0.4207577202010904,0.48357055700722823
22,0.5798644260447345,0.4207577151314525,0.48357055418620654
23,0.579864411909146,0.4207577100618076,0.48357055136518035
24,0.5798643977736394,0.42075770499215664,0.4835705485441524
25,0.5798643836382162,0.4207576999225002,0.4835705457231241
26,0.5798643695028761,0.42075769485283815,0.48357054290209556
27,0.5798643553676199,0.4207576897831712,0.4835705400810672
28,0.5798643412324475,0.4207576847134992,0.4835705372600391
29,0.5798643270973589,0.420757679643822,0.4835705344390116
30,0.5798643129623542,0.42075767457413965,0.4835705316179844
31,0.5798642988274333,0.4207576695044521,0.4835705287969577
32,0.5798642846925967,0.4207576644347595,0.48357052597593114
33,0.5798642705578433,0.42075765936506204,0.48357052315490495
34,0.579864256423174,0.4207576542953593,0.48357052033387926
35,0.5798642422885882,0.42075764922565134,0.48357051751285396
36,0.5798642281540866,0.4207576441559384,0.48357051469182893
37,0.5798642140196693,0.4207576390862201,0.4835705118708042
38,0.5798641998853354,0.42075763401649696,0.48357050904977994
39,0.5798641857510852,0.42075762894676877,0.48357050622875625
40,0.5798641716169195,0.4207576238770354,0.4835705034077326
41,0.5798641574828368,0.42075761880729723,0.48357050058670964
42,0.5798613158637882,0.42076034387563266,0.4835705819206225
43,0.5798580594695492,0.4207625457565565,0.48357168013169877
44,0.5798578178185347,0.4207626314096804,0.4835718698163342
45,0.579857782846991,0.4207626283720875,0.483571928314194
46,0.5798577759179129,0.4207626151535039,0.48357197109629363
47,0.5798577730609472,0.42076260079069255,0.48357201223981133
48,0.5798577709017438,0.42076258634869196,0.48357205333839726
49,0.5798577689041298,0.42076257192600636,0.483572094503084
50,0.5798577669577188,0.4207625575184338,0.4835721357071531
51,0.5798577650308625,0.42076254311813804,0.4835721769295011
